content_id,current_screen,current_text,problem_type,recommended_category,recommended_text,source_required,source_url,last_verified_at,notes
txt-de9dba2ee2ce,YouNew/Views/LegalInfoView.swift:325,Юридическая помощь,duplicate_cross_category|duplicate_exact_text,explore,Reference canonical item txt-d5258b176ec8; do not store another copy.,false,,,Duplicate occurrences: 27.
txt-d4d046ce40fa,YouNew/Views/BusinessPortalViews.swift:22,View all,duplicate_cross_category|duplicate_exact_text,work-and-money,Reference canonical item txt-95625cf620a0; do not store another copy.,false,,,Duplicate occurrences: 5.
txt-df9630c991a6,YouNew/Views/BusinessPortalViews.swift:158,FOR BUSINESSES,duplicate_cross_category|duplicate_exact_text,work-and-money,Reference canonical item txt-3c900e0f3160; do not store another copy.,false,,,Duplicate occurrences: 4.
txt-551c3ef1c56d,YouNew/Views/BusinessPortalViews.swift:158,VOOR BEDRIJVEN,duplicate_cross_category|duplicate_exact_text,work-and-money,Reference canonical item txt-9eb90b054ed8; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-1ac8c2833cbe,YouNew/Views/BusinessPortalViews.swift:158,ДЛЯ БИЗНЕСА,duplicate_cross_category|duplicate_exact_text,work-and-money,Reference canonical item txt-e784b5a01f92; do not store another copy.,false,,,Duplicate occurrences: 4.
txt-2d7faf28d21e,YouNew/Views/BusinessPortalViews.swift:161,Grow your business with YouNew,duplicate_cross_category|duplicate_exact_text,work-and-money,Reference canonical item txt-60e43933a59c; do not store another copy.,false,,,Duplicate occurrences: 4.
txt-fd157af54672,YouNew/Views/BusinessPortalViews.swift:161,Groei uw bedrijf met YouNew,duplicate_cross_category|duplicate_exact_text,work-and-money,Reference canonical item txt-2377b28a5acd; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-2224af31e69f,YouNew/Views/BusinessPortalViews.swift:169,Add your business,duplicate_exact_text,work-and-money,Reference canonical item txt-2224af31e69f; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-249ec75217e3,YouNew/Views/BusinessPortalViews.swift:169,Bedrijf toevoegen,duplicate_cross_category|duplicate_exact_text,work-and-money,Reference canonical item txt-de4f22b4eb94; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-ded48fffe9fd,YouNew/Views/BusinessPortalViews.swift:169,Добавить бизнес,duplicate_cross_category|duplicate_exact_text,work-and-money,Reference canonical item txt-0c32508f8c09; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-10ad385f824f,YouNew/Views/BusinessPortalViews.swift:174,Business login,duplicate_exact_text,work-and-money,Reference canonical item txt-20d0fc83327f; do not store another copy.,false,,,Duplicate occurrences: 6.
txt-6c98eb5673e9,YouNew/Views/BusinessPortalViews.swift:174,Zakelijk inloggen,duplicate_cross_category|duplicate_exact_text,work-and-money,Reference canonical item txt-620c5920c2d1; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-e3433e842aeb,YouNew/Views/BusinessPortalViews.swift:174,Вход для бизнеса,duplicate_cross_category|duplicate_exact_text,work-and-money,Reference canonical item txt-a9abaf767fd2; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-9b366dbad2cc,YouNew/Views/BusinessPortalViews.swift:198,YouNew Business,duplicate_exact_text,work-and-money,Reference canonical item txt-a2e0150c0a15; do not store another copy.,false,,,Duplicate occurrences: 7.
txt-aabdd0c162da,YouNew/Views/BusinessPortalViews.swift:211,YouNew Business,duplicate_exact_text,work-and-money,Reference canonical item txt-a2e0150c0a15; do not store another copy.,false,,,Duplicate occurrences: 7.
txt-24bb26cc0b30,YouNew/Views/BusinessPortalViews.swift:224,Business login,duplicate_exact_text,work-and-money,Reference canonical item txt-20d0fc83327f; do not store another copy.,false,,,Duplicate occurrences: 6.
txt-2ad8d266f120,YouNew/Views/BusinessPortalViews.swift:227,business@company.com,duplicate_exact_text,work-and-money,Reference canonical item txt-0bea8ad8674c; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-6977a8ac5c07,YouNew/Views/BusinessPortalViews.swift:241,Business login,duplicate_exact_text,work-and-money,Reference canonical item txt-20d0fc83327f; do not store another copy.,false,,,Duplicate occurrences: 6.
txt-3e0622e12684,YouNew/Views/BusinessPortalViews.swift:251,Business details,duplicate_exact_text,work-and-money,Reference canonical item txt-661a88ffb337; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-92e842db24fe,YouNew/Views/BusinessPortalViews.swift:262,Submit for review,duplicate_exact_text,work-and-money,Reference canonical item txt-92e842db24fe; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-59744b29c1fe,YouNew/Views/BusinessPortalViews.swift:266,Add your business,duplicate_exact_text,work-and-money,Reference canonical item txt-2224af31e69f; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-5b0d541a228b,YouNew/Views/BusinessPortalViews.swift:273,Business name,duplicate_exact_text,work-and-money,Reference canonical item txt-5b0d541a228b; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-9a2815d71eb2,YouNew/Views/BusinessPortalViews.swift:277,Family friendly,duplicate_cross_category|duplicate_exact_text,work-and-money,Reference canonical item txt-37d2612e986b; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-f4d08110feea,YouNew/Views/BusinessPortalViews.swift:305,Business profile,duplicate_exact_text,work-and-money,Reference canonical item txt-9e08833286d3; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-1fa2ab822419,YouNew/Views/BusinessPortalViews.swift:324,Business name,duplicate_exact_text,work-and-money,Reference canonical item txt-5b0d541a228b; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-c3f61e39bf35,YouNew/Views/BusinessPortalViews.swift:324,Save draft,duplicate_exact_text,work-and-money,Reference canonical item txt-c3f61e39bf35; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-1258a04325d3,YouNew/Views/BusinessPortalViews.swift:324,Submit for review,duplicate_exact_text,work-and-money,Reference canonical item txt-92e842db24fe; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-5bb27f76faae,YouNew/Views/BusinessPortalViews.swift:324,Business profile,duplicate_exact_text,work-and-money,Reference canonical item txt-9e08833286d3; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-a107cfb0710a,YouNew/Views/BusinessPortalViews.swift:359,Save draft,duplicate_exact_text,work-and-money,Reference canonical item txt-c3f61e39bf35; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-1129dcd24ae7,YouNew/Views/LegalDisclaimerView.swift:96,Юридический дисклеймер,duplicate_exact_text,explore,Reference canonical item txt-3157bbbb190c; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-0b78a80d03da,YouNew/Views/LegalDisclaimerView.swift:97,Legal Disclaimer,duplicate_exact_text,explore,Reference canonical item txt-f579bea892a5; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-756573f2bf7a,YouNew/Views/LegalDisclaimerView.swift:98,Juridische disclaimer,duplicate_exact_text,explore,Reference canonical item txt-738d285f9232; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-4340e43db4f5,YouNew/Views/LegalDisclaimerView.swift:120,Информация,duplicate_cross_category|duplicate_exact_text,explore,Reference canonical item txt-14ad18136cca; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-23d768210b36,YouNew/Views/LegalDisclaimerView.swift:121,Information only,duplicate_exact_text,explore,Reference canonical item txt-affec52fb057; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-1f3d96bb79a7,YouNew/Views/LegalDisclaimerView.swift:122,Alleen informatie,duplicate_exact_text,explore,Reference canonical item txt-775a38f60ec6; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-52ada9edb101,YouNew/Views/LegalDisclaimerView.swift:127,Только образовательная информация,duplicate_exact_text,explore,Reference canonical item txt-37161dae8fa9; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-1bee4257c2e6,YouNew/Views/LegalDisclaimerView.swift:127,Alleen educatieve informatie,duplicate_exact_text,explore,Reference canonical item txt-b73d3f8388a0; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-71aa3d0d1280,YouNew/Views/LegalDisclaimerView.swift:127,Educational information only,duplicate_exact_text,explore,Reference canonical item txt-d26221521414; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-55de41edb642,YouNew/Views/LegalDisclaimerView.swift:129,Не юридическая консультация,duplicate_exact_text,explore,Reference canonical item txt-9f3d80c456ed; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-1acb3c0834fc,YouNew/Views/LegalDisclaimerView.swift:129,Geen juridisch advies,duplicate_exact_text,explore,Reference canonical item txt-92be659b76bd; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-be07e73e3577,YouNew/Views/LegalDisclaimerView.swift:129,Not legal advice,duplicate_exact_text,explore,Reference canonical item txt-1b59fa2e6af0; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-05559e4a5615,YouNew/Views/LegalDisclaimerView.swift:131,Источники,duplicate_exact_text,explore,Reference canonical item txt-6ab4fc34d987; do not store another copy.,false,,,Duplicate occurrences: 14.
txt-3750a2297e8b,YouNew/Views/LegalDisclaimerView.swift:136,Ответственность,duplicate_exact_text,explore,Reference canonical item txt-3d799f0f5ca3; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-35b2a87f690e,YouNew/Views/TransportGuideView.swift:118,"Recognize the main systems newcomers actually see: NS, OVpay, 9292, metro, bus, and stations.",fact_requires_verification,transport,"Recognize the main systems newcomers actually see: NS, OVpay, 9292, metro, bus, and stations.",true,,,
txt-b8990dc17fb7,YouNew/Views/TransportGuideView.swift:119,"Herken de belangrijkste systemen: NS, OVpay, 9292, metro, bus en stations.",fact_requires_verification,transport,"Herken de belangrijkste systemen: NS, OVpay, 9292, metro, bus en stations.",true,,,
txt-a695ee6f00b4,YouNew/Views/TransportGuideView.swift:120,"Узнавайте основные системы: NS, OVpay, 9292, метро, автобус и станции.",fact_requires_verification,transport,"Узнавайте основные системы: NS, OVpay, 9292, метро, автобус и станции.",true,,,
txt-f17ac4fe4383,YouNew/Views/TransportGuideView.swift:145,NS trains,duplicate_exact_text,transport,Reference canonical item txt-d1f0a4a0105d; do not store another copy.,false,,,Duplicate occurrences: 4.
txt-a791f71d57de,YouNew/Views/TransportGuideView.swift:145,Поезда NS,duplicate_exact_text,transport,Reference canonical item txt-0b7ba109cd34; do not store another copy.,false,,,Duplicate occurrences: 3.
txt-c8029d8b383c,YouNew/Views/TransportGuideView.swift:163,9292 planner,duplicate_exact_text|fact_requires_verification,transport,Reference canonical item txt-497be6f08ad6; do not store another copy.,true,,,Duplicate occurrences: 3.
txt-45c420eba84a,YouNew/Views/TransportGuideView.swift:163,Планировщик 9292,fact_requires_verification,transport,Планировщик 9292,true,,,
txt-750087edab3c,YouNew/Views/TransportGuideView.swift:173,"Useful in Amsterdam, Rotterdam, The Hague region, and nearby suburbs.",localized_name_requires_canonical_link,transport,"Useful in Amsterdam, Rotterdam, Den Haag region, and nearby suburbs.",false,https://www.denhaag.nl/en/introducing-the-hague/,,
txt-9b73337d6648,YouNew/Views/TransportGuideView.swift:411,Official sources,duplicate_cross_category|duplicate_exact_text,transport,Reference canonical item txt-9119f091b619; do not store another copy.,false,,,Duplicate occurrences: 58.
txt-55390e114e22,YouNew/Views/TransportGuideView.swift:411,Officiële bronnen,duplicate_cross_category|duplicate_exact_text,transport,Reference canonical item txt-7558a78f2dd0; do not store another copy.,false,,,Duplicate occurrences: 44.
txt-65aa25f00dc2,YouNew/Views/TransportGuideView.swift:411,Официальные источники,duplicate_cross_category|duplicate_exact_text,transport,Reference canonical item txt-5d850c985611; do not store another copy.,false,,,Duplicate occurrences: 47.
txt-b6e08ca50838,YouNew/Views/TransportGuideView.swift:471,Official sources,duplicate_cross_category|duplicate_exact_text,transport,Reference canonical item txt-9119f091b619; do not store another copy.,false,,,Duplicate occurrences: 58.
txt-3f588a22db71,YouNew/Views/TransportGuideView.swift:471,Officiële bronnen,duplicate_cross_category|duplicate_exact_text,transport,Reference canonical item txt-7558a78f2dd0; do not store another copy.,false,,,Duplicate occurrences: 44.
txt-0907f9910a68,YouNew/Views/TransportGuideView.swift:471,Официальные источники,duplicate_cross_category|duplicate_exact_text,transport,Reference canonical item txt-5d850c985611; do not store another copy.,false,,,Duplicate occurrences: 47.
txt-3cff7f2e1b23,YouNew/Views/TransportGuideView.swift:538,Official source,duplicate_cross_category|duplicate_exact_text,transport,Reference canonical item txt-932ba0e846d6; do not store another copy.,false,,,Duplicate occurrences: 56.
txt-0cf8b61c1621,YouNew/Views/TransportGuideView.swift:538,Officiële bron,duplicate_cross_category|duplicate_exact_text,transport,Reference canonical item txt-69754b32bd73; do not store another copy.,false,,,Duplicate occurrences: 20.
txt-622764fd1fce,YouNew/Views/TransportGuideView.swift:538,Официальный источник,duplicate_cross_category|duplicate_exact_text,transport,Reference canonical item txt-40bdf9897d7b; do not store another copy.,false,,,Duplicate occurrences: 18.
txt-eeffae195dde,YouNew/Views/TransportGuideView.swift:544,Open NS official source,duplicate_exact_text,transport,Reference canonical item txt-eeffae195dde; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-e0f6ae7a5258,YouNew/Views/TransportGuideView.swift:544,Open officiële NS-bron,duplicate_exact_text,transport,Reference canonical item txt-e0f6ae7a5258; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-cb7e886119c2,YouNew/Views/TransportGuideView.swift:544,Открыть официальный сайт NS,duplicate_exact_text,transport,Reference canonical item txt-cb7e886119c2; do not store another copy.,false,,,Duplicate occurrences: 2.
txt-b9dec8134879,YouNew/Views/TransportGuideView.swift:545,Open OVpay official source,duplicate_exact_text,transport,Reference canonical item txt-b9dec8134879; do not store another copy.,false,,,Duplicate occurrences: 2.
